"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
32281,32283,0.00462181606167097,"Hex(2)HexNAc(2)NeuAc(2) _ H7N11F1S1","C2",10175970,NA,NA,32281,NA,NA,9,NA,NA
32284,32283,0.00462181606167097,"Hex(2)HexNAc(2)NeuAc(2) _ H7N11F1S1","C2",3261876.66666667,NA,NA,32284,NA,NA,20,NA,NA
32288,32290,0.000545678890855913,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H9N8F2S2","C2",6807935,NA,NA,32288,NA,NA,2,NA,NA
32291,32290,0.000545678890855913,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H9N8F2S2","C2 & CE & HILIC",30045366.6666667,3673626.66666667,8717183.33333333,32292,32291,32290,6,4,10
32296,0,0,"","C2",5394963.66666667,NA,NA,32296,NA,NA,3,NA,NA
32304,0,0,"","C2",1258288,NA,NA,32304,NA,NA,1,NA,NA
32307,32307,0.00051108202680562,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H8N9F2S2","C2 & CE",5249688.66666667,1794745,NA,32307,32307,NA,4,3,NA
32310,0,0,"","C2 & HILIC",13511850,NA,2839433.33333333,32311,NA,32310,5,NA,11
32314,32314,0.00656515065590211,"Hex(1)HexNAc(1)NeuAc(2) _ H8N10F2S2","CE & HILIC",NA,1268035,16057066.6666667,NA,32315,32314,NA,5,8
32331,32331,0.00760368962017538,"Hex(1)HexNAc(1)NeuAc(2) _ H9N10F3S1","C2 & HILIC",9621250,NA,14315096.6666667,32333,NA,32331,12,NA,9
32337,0,0,"","C2 & CE",28933633.3333333,3346370,NA,32338,32337,NA,7,5,NA
32345,32347,0.00617022897546989,"Hex(2)HexNAc(2)NeuAc(2) _ H9N9F2S1","C2",4802600.6,NA,NA,32345,NA,NA,3,NA,NA
32349,32347,0.00617022897546989,"Hex(2)HexNAc(2)NeuAc(2) _ H9N9F2S1","C2 & CE & HILIC",8959980,2220850,2503503.33333333,32349,32349,32348,4,3,11
32352,0,0,"","C2 & HILIC",12915423,NA,8095533.33333333,32353,NA,32351,6,NA,10
32361,0,0,"","HILIC",NA,NA,8435176.66666667,NA,NA,32361,NA,NA,9
32370,32372,0.00266884120786545,"Hex(2)HexNAc(2)NeuAc(2) _ H7N10F3S1","C2",3995210,NA,NA,32370,NA,NA,4,NA,NA
32373,32372,0.00266884120786545,"Hex(2)HexNAc(2)NeuAc(2) _ H7N10F3S1","C2",2363770,NA,NA,32373,NA,NA,16,NA,NA
32378,32378,0.00554629630491073,"Hex(1)HexNAc(1)NeuAc(2) _ H10N8F3S2","C2 & CE",19459433.3333333,3618200,NA,32378,32379,NA,7,5,NA
32382,32381,0.000483760814465433,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H9N10F2S1","C2 & CE & HILIC",2802490,1094843,6645423.33333333,32381,32382,32382,19,3,10
32391,32389,0.00100747922649642,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H8N10F3S1","C2 & HILIC",3236035.5,NA,18952566.6666667,32392,NA,32391,4,NA,9
32396,0,0,"","C2 & CE & HILIC",24036966.6666667,2391794.33333333,3826570,32396,32394,32398,6,4,8
32414,0,0,"","C2 & CE",13309953.3333333,2156196.66666667,NA,32413,32415,NA,6,4,NA
32419,32419,0.00852293803111171,"Hex(1)HexNAc(1)NeuAc(2) _ H9N9F3S2","C2",7228665,NA,NA,32419,NA,NA,4,NA,NA
32424,0,0,"","C2 & CE",13152173.3333333,1149859,NA,32425,32424,NA,9,6,NA
32431,32430,0.000469282332900647,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H8N10F2S2","CE",NA,1077344.33333333,NA,NA,32431,NA,NA,2,NA
32436,32435,0.00649378716951885,"Hex(1)HexNAc(1)NeuAc(2) _ H10N9F2S2","C2 & CE & HILIC",7616088,1882530,14940766.6666667,32437,32436,32435,6,3,10
32442,0,0,"","C2",8380003.33333333,NA,NA,32442,NA,NA,16,NA,NA
32445,32447,0.0005435179465989,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H9N10F3S1","C2",10613920,NA,NA,32445,NA,NA,7,NA,NA
32453,32452,0.000845740388671246,"Hex(2)HexNAc(2)NeuAc(1) _ H10N8F3S2","C2 & CE & HILIC",22084466.6666667,2949580,6257830,32453,32453,32454,6,4,11
32456,0,0,"","C2",3531240,NA,NA,32456,NA,NA,8,NA,NA
32459,32460,0.00609341733592411,"Hex(1)HexNAc(1)NeuAc(2) _ H8N10F3S2","C2",21810050,NA,NA,32459,NA,NA,4,NA,NA
32465,32463,0.000251693787864608,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H10N10F2S1","C2",2012695.5,NA,NA,32465,NA,NA,10,NA,NA
32471,0,0,"","HILIC",NA,NA,1115960.5,NA,NA,32471,NA,NA,13
32477,32476,0.0124110424166278,"Hex(1)HexNAc(1)NeuAc(2) _ H9N10F2S2","HILIC",NA,NA,29523166.6666667,NA,NA,32477,NA,NA,9
32484,0,0,"","C2 & CE",15596713,1679019.7,NA,32484,32484,NA,8,5,NA
32489,0,0,"","C2 & HILIC",17932895,NA,392470,32489,NA,32490,7,NA,13
32492,32493,0.00129964079212125,"Hex(2)HexNAc(2)NeuAc(1) _ H9N9F3S2","C2 & CE",10248240,2878360,NA,32493,32492,NA,5,4,NA
32496,32494,0.000396453791442978,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H10N8F3S2","C2 & CE & HILIC",10518993.3333333,2189310,10943666.6666667,32497,32495,32496,6,3,10
32499,0,0,"","C2 & CE",17233166.6666667,1508010,NA,32500,32498,NA,8,7,NA
32505,0,0,"","C2 & CE & HILIC",2434128,114076.633333333,568720,32505,32505,32507,2,1,13
32512,32510,0.000418160169281633,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H8N10F2S2","CE",NA,869885.5,NA,NA,32512,NA,NA,3,NA
32517,0,0,"","C2 & CE & HILIC",7210153.33333333,1942985,7732230,32518,32517,32517,4,4,9
32525,32523,0.00544428380514657,"Hex(1)HexNAc(1)NeuAc(2) _ H10N8F2S3","C2 & HILIC",17091750,NA,8541763.33333333,32525,NA,32527,6,NA,11
32533,32534,0.00482033702158573,"Hex(2)HexNAc(2)NeuAc(2) _ H8N10F3S1","CE & HILIC",NA,1731260,6674430,NA,32533,32533,NA,3,10
32537,32535,0.000929169460610618,"Hex(2)HexNAc(2)NeuAc(1) _ H8N10F3S2","HILIC",NA,NA,4169280,NA,NA,32537,NA,NA,9
32541,32543,0.000224275046303271,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H10N10F2S1","C2 & CE",32504066.6666667,3238360,NA,32541,32541,NA,7,5,NA
32551,32550,0.00331365911959887,"Hex(2)HexNAc(2)NeuAc(2) _ H9N10F2S1","HILIC",NA,NA,6284320,NA,NA,32551,NA,NA,10
32555,0,0,"","CE & HILIC",NA,1354314.5,1560710.5,NA,32556,32555,NA,3,8
32559,0,0,"","C2 & CE & HILIC",16808350,2164340,1284232.5,32560,32559,32558,6,4,8
32563,32564,0.00327501770997864,"Hex(1)HexNAc(1)NeuAc(2) _ H9N9F2S3","C2",10675960,NA,NA,32563,NA,NA,7,NA,NA
32566,32564,0.00327501770997864,"Hex(1)HexNAc(1)NeuAc(2) _ H9N9F2S3","HILIC",NA,NA,7785626.66666667,NA,NA,32566,NA,NA,9
32575,32576,0.000435562449761754,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H8N10F3S2","C2 & HILIC",2433830,NA,585808,32575,NA,32576,3,NA,13
32579,32581,0.00348333341494522,"Hex(1)HexNAc(1)NeuAc(2) _ H10N9F3S2","C2",2172345,NA,NA,32579,NA,NA,1,NA,NA
32582,32581,0.00348333341494522,"Hex(1)HexNAc(1)NeuAc(2) _ H10N9F3S2","HILIC",NA,NA,8624136.66666667,NA,NA,32582,NA,NA,11
32585,0,0,"","C2 & CE",15566466.6666667,2137096.66666667,NA,32585,32583,NA,7,5,NA
32588,0,0,"","C2",14590900,NA,NA,32588,NA,NA,8,NA,NA
32592,32592,0.000887151452307936,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H9N10F2S2","CE & HILIC",NA,1180606.5,6515550,NA,32592,32592,NA,3,9
32595,32593,0.000277709385871696,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H9N10F3S1","CE",NA,784192,NA,NA,32595,NA,NA,20,NA
32599,32598,0.000830184766242008,"Hex(2)HexNAc(2)NeuAc(1) _ H10N8F2S3","C2 & CE & HILIC",15420300,2450196.66666667,8176690,32599,32599,32600,7,4,12
32602,0,0,"","C2",12752280,NA,NA,32602,NA,NA,6,NA,NA
32611,32609,0.000128602427377037,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H10N10F2S1","C2",18126150,NA,NA,32611,NA,NA,5,NA,NA
32615,32615,0.000542859318340627,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H9N9F3S2","CE",NA,1489255,NA,NA,32615,NA,NA,6,NA
32623,32622,0.00648522434344991,"Hex(1)HexNAc(1)NeuAc(2) _ H9N10F3S2","CE",NA,107549.65,NA,NA,32623,NA,NA,20,NA
32629,32631,0.000413614749212753,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H10N9F2S2","C2 & CE",18949700,2193156.66666667,NA,32629,32629,NA,8,7,NA
32633,32631,0.000413614749212753,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H10N9F2S2","C2 & CE",6581156,769545.333333333,NA,32633,32634,NA,9,16,NA
32637,32638,0.0076256245484995,"Hex(1)HexNAc(1)NeuAc(2) _ H10N10F2S2","CE",NA,2181636.66666667,NA,NA,32637,NA,NA,6,NA
32641,32639,0.000777182721231271,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H9N9F3S2","C2 & HILIC",6339646.66666667,NA,19094400,32642,NA,32640,4,NA,10
32645,0,0,"","C2 & CE & HILIC",8216710,1191062.5,1051623.5,32646,32645,32645,3,5,4
32654,32655,0.000592150167592509,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H10N9F2S2","HILIC",NA,NA,1010620,NA,NA,32654,NA,NA,13
32657,32655,0.000592150167592509,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H10N9F2S2","C2 & CE & HILIC",14554373.3333333,2467843.33333333,1021631,32658,32657,32657,6,4,14
32661,0,0,"","C2 & CE",3796725,937591.5,NA,32661,32661,NA,2,3,NA
32664,0,0,"","C2 & CE",17697750,1853376.66666667,NA,32664,32665,NA,7,6,NA
32669,0,0,"","C2",8406210,NA,NA,32669,NA,NA,1,NA,NA
32672,32672,0.000790507921281734,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H9N10F2S2","C2 & HILIC",3724676.46666667,NA,8905860,32672,NA,32673,15,NA,11
32680,32679,0.00286430859416394,"Hex(2)HexNAc(2)NeuAc(2) _ H8N10F2S2","CE & HILIC",NA,631888,16094366.6666667,NA,32681,32680,NA,16,10
32688,0,0,"","C2 & CE",1233460,1405206.66666667,NA,32689,32687,NA,1,6,NA
32703,0,0,"","C2 & CE",21415433.3333333,2832423.33333333,NA,32703,32702,NA,7,5,NA
32706,0,0,"","C2",9160553.33333333,NA,NA,32706,NA,NA,8,NA,NA
32710,32712,0.00153623656620992,"Hex(2)HexNAc(2)NeuAc(2) _ H10N10F2S1","C2 & CE",3431955,337144,NA,32710,32711,NA,15,18,NA
32715,32713,0.00116281177833912,"Hex(2)HexNAc(2)NeuAc(1) _ H10N10F2S2","HILIC",NA,NA,943970.5,NA,NA,32716,NA,NA,8
32722,32722,0.000222549745025021,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H8N10F3S2","C2 & HILIC",3995510,NA,4030055,32724,NA,32722,3,NA,9
32727,0,0,"","HILIC",NA,NA,10419106.6666667,NA,NA,32727,NA,NA,10
32734,0,0,"","C2 & CE",14692143.3333333,1137991,NA,32735,32733,NA,9,7,NA
32740,32738,0.000463569134783252,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H9N10F3S2","C2 & CE",8368976.5,1041334.5,NA,32740,32738,NA,8,9,NA
32744,32743,0.00241979278231089,"Hex(2)HexNAc(2)NeuAc(2) _ H10N8F3S2","C2 & CE & HILIC",19434966.6666667,2599166.66666667,14783166.6666667,32744,32743,32745,7,6,12
32752,32754,0.000545085873197309,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H10N10F2S2","CE & HILIC",NA,114964.45,1072726,NA,32751,32753,NA,1,5
32763,0,0,"","C2 & CE",8191010,1270290,NA,32762,32764,NA,6,7,NA
32767,0,0,"","HILIC",NA,NA,9172603.33333333,NA,NA,32767,NA,NA,10
32779,32777,0.00022186715382508,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H10N9F3S2","CE",NA,1537665,NA,NA,32779,NA,NA,8,NA
32785,32784,0.00371847135420924,"Hex(2)HexNAc(2)NeuAc(2) _ H9N9F3S2","C2 & CE & HILIC",3899853.33333333,1375700,12907596.6666667,32785,32784,32786,19,6,11
32789,0,0,"","C2 & CE",19782933.3333333,1967540,NA,32789,32789,NA,8,8,NA
32795,0,0,"","CE & HILIC",NA,240250,4019525,NA,32796,32794,NA,14,12
32802,32800,0.00283317342940221,"Hex(2)HexNAc(2)NeuAc(2) _ H10N9F2S2","C2 & HILIC",6888463.33333333,NA,2525910,32803,NA,32801,5,NA,13
32807,0,0,"","C2 & CE",11831090,2193543.33333333,NA,32808,32806,NA,7,5,NA
32811,0,0,"","C2",3891765,NA,NA,32811,NA,NA,10,NA,NA
32822,0,0,"","HILIC",NA,NA,4398403.33333333,NA,NA,32822,NA,NA,12
32831,0,0,"","C2 & CE",13758326.6666667,1295223.33333333,NA,32831,32832,NA,8,7,NA
32842,32841,0.00541481183291983,"Hex(2)HexNAc(2)NeuAc(2) _ H9N10F2S2","HILIC",NA,NA,12040966.6666667,NA,NA,32842,NA,NA,11
32848,0,0,"","CE",NA,2510730,NA,NA,32848,NA,NA,5,NA
32851,0,0,"","C2",15991443.3333333,NA,NA,32851,NA,NA,6,NA,NA
32857,32858,0.000695359231295242,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H10N10F2S2","CE",NA,271964.5,NA,NA,32857,NA,NA,9,NA
32862,0,0,"","HILIC",NA,NA,5620323.33333333,NA,NA,32862,NA,NA,12
32875,0,0,"","CE",NA,1005330.5,NA,NA,32875,NA,NA,4,NA
32879,0,0,"","C2 & CE",12648030,1098012.66666667,NA,32878,32880,NA,10,8,NA
32883,32884,0.000236859703594543,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H9N10F3S2","HILIC",NA,NA,7926766.66666667,NA,NA,32883,NA,NA,10
32892,0,0,"","HILIC",NA,NA,14627833.3333333,NA,NA,32892,NA,NA,13
32906,0,0,"","C2 & CE",19739333.3333333,2221453.33333333,NA,32906,32906,NA,7,6,NA
32913,0,0,"","C2",1778489,NA,NA,32913,NA,NA,14,NA,NA
32922,0,0,"","C2 & HILIC",7378210,NA,1314850,32923,NA,32922,9,NA,9
32927,32929,0.00326798269138329,"Hex(1)HexNAc(1)NeuAc(2) _ H10N10F2S3","C2 & CE",1765208,557326,NA,32927,32927,NA,6,10,NA
32932,0,0,"","C2 & HILIC",3095170,NA,17586933.3333333,32933,NA,32931,1,NA,11
32943,0,0,"","HILIC",NA,NA,4366904.5,NA,NA,32943,NA,NA,12
32946,32946,0.00151974301272071,"Hex(2)HexNAc(2)NeuAc(2) _ H10N9F3S2","HILIC",NA,NA,4756736.66666667,NA,NA,32946,NA,NA,13
32949,0,0,"","CE",NA,1820619.66666667,NA,NA,32949,NA,NA,6,NA
32952,0,0,"","C2 & CE",28248833.3333333,2529550,NA,32953,32952,NA,8,8,NA
32966,0,0,"","CE & HILIC",NA,1172900,4691826.66666667,NA,32967,32965,NA,5,13
32971,0,0,"","HILIC",NA,NA,5346403.33333333,NA,NA,32971,NA,NA,10
32988,32987,0.00282943755530197,"Hex(2)HexNAc(2)NeuAc(2) _ H9N10F3S2","C2 & HILIC",1242984,NA,3694990,32988,NA,32988,13,NA,11
32994,0,0,"","C2 & CE",28751633.3333333,2668770,NA,32994,32995,NA,8,7,NA
33005,33003,0.00332698258957674,"Hex(2)HexNAc(2)NeuAc(2) _ H10N10F2S2","HILIC",NA,NA,10167806.6666667,NA,NA,33005,NA,NA,12
33008,0,0,"","CE",NA,949515.5,NA,NA,33008,NA,NA,6,NA
33014,0,0,"","HILIC",NA,NA,2408225.33333333,NA,NA,33014,NA,NA,15
33017,0,0,"","HILIC",NA,NA,1270458.5,NA,NA,33017,NA,NA,10
33029,0,0,"","C2 & CE",2821120,1044998,NA,33028,33030,NA,12,5,NA
33034,0,0,"","C2",5323213.33333333,NA,NA,33034,NA,NA,7,NA,NA
33036,0,0,"","CE & HILIC",NA,1720703.33333333,17184800,NA,33035,33037,NA,7,13
33040,0,0,"","HILIC",NA,NA,4031260,NA,NA,33041,NA,NA,15
33046,33046,0.000233598072865634,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H10N10F2S3","HILIC",NA,NA,8233460,NA,NA,33046,NA,NA,11
33053,0,0,"","CE",NA,1352340.66666667,NA,NA,33053,NA,NA,6,NA
33069,0,0,"","C2 & CE",7596606.66666667,1343469,NA,33069,33070,NA,13,6,NA
33076,0,0,"","C2",7433465,NA,NA,33076,NA,NA,11,NA,NA
33080,0,0,"","C2 & CE",10837795,558809,NA,33080,33081,NA,12,12,NA
33088,0,0,"","HILIC",NA,NA,1823213.33333333,NA,NA,33088,NA,NA,10
33092,0,0,"","HILIC",NA,NA,13703600,NA,NA,33092,NA,NA,12
33100,0,0,"","C2 & CE",19932466.6666667,2221056.66666667,NA,33100,33098,NA,8,8,NA
33104,0,0,"","C2",8148176.66666667,NA,NA,33104,NA,NA,7,NA,NA
33107,0,0,"","CE",NA,1609190,NA,NA,33107,NA,NA,6,NA
33111,0,0,"","C2 & HILIC",2043430,NA,7085553.33333333,33111,NA,33111,15,NA,14
33133,0,0,"","HILIC",NA,NA,13262216.6666667,NA,NA,33133,NA,NA,11
33150,33150,0.000297998140049209,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H10N10F2S3","CE & HILIC",NA,1613110,7334940,NA,33149,33151,NA,7,13
33156,0,0,"","C2 & CE",19834766.6666667,1644016.66666667,NA,33156,33154,NA,8,8,NA
33175,0,0,"","C2 & CE & HILIC",6844895,668355,1783163.33333333,33175,33177,33173,8,10,10
33183,0,0,"","HILIC",NA,NA,11284446.6666667,NA,NA,33183,NA,NA,12
33197,0,0,"","C2 & CE",14220490,1952920,NA,33197,33197,NA,8,8,NA
33200,0,0,"","CE",NA,629142.5,NA,NA,33200,NA,NA,6,NA
33215,0,0,"","C2 & CE",6055345,893548.333333333,NA,33215,33215,NA,8,6,NA
33221,0,0,"","HILIC",NA,NA,6033033.33333333,NA,NA,33221,NA,NA,11
33230,0,0,"","HILIC",NA,NA,785591,NA,NA,33230,NA,NA,15
33238,0,0,"","CE & HILIC",NA,1205080,4419986.66666667,NA,33238,33239,NA,9,12
33245,0,0,"","C2 & CE & HILIC",30447033.3333333,1866953.33333333,1514528.5,33245,33245,33244,9,10,5
33250,0,0,"","HILIC",NA,NA,1825985,NA,NA,33250,NA,NA,11
33254,0,0,"","CE & HILIC",NA,1307005,8509813.33333333,NA,33253,33255,NA,6,13
33258,0,0,"","HILIC",NA,NA,2122346.66666667,NA,NA,33258,NA,NA,16
33273,0,0,"","CE",NA,753114.666666667,NA,NA,33273,NA,NA,5,NA
33286,0,0,"","C2 & CE",10962263.3333333,1056749.33333333,NA,33286,33287,NA,9,9,NA
33289,0,0,"","CE",NA,599917.5,NA,NA,33289,NA,NA,14,NA
33293,33295,0.00142578767786433,"Hex(2)HexNAc(2)NeuAc(2) _ H10N10F2S3","CE",NA,1224065,NA,NA,33293,NA,NA,9,NA
33296,33295,0.00142578767786433,"Hex(2)HexNAc(2)NeuAc(2) _ H10N10F2S3","HILIC",NA,NA,14382733.3333333,NA,NA,33296,NA,NA,12
33301,0,0,"","C2 & CE & HILIC",8326353.33333333,1167789,3560085,33302,33301,33300,8,7,14
33312,0,0,"","CE",NA,716400,NA,NA,33312,NA,NA,6,NA
33320,0,0,"","C2 & CE",9453503.33333333,1278663.33333333,NA,33320,33318,NA,8,7,NA
33325,0,0,"","C2",1871220,NA,NA,33325,NA,NA,10,NA,NA
33329,0,0,"","HILIC",NA,NA,7176803.33333333,NA,NA,33329,NA,NA,14
33336,0,0,"","HILIC",NA,NA,6150520,NA,NA,33336,NA,NA,12
33342,0,0,"","CE",NA,545763.333333333,NA,NA,33342,NA,NA,9,NA
33351,0,0,"","CE",NA,366110.7,NA,NA,33351,NA,NA,11,NA
33360,0,0,"","C2 & CE",18058433.3333333,1546380,NA,33360,33360,NA,8,8,NA
33365,0,0,"","C2",5205675,NA,NA,33365,NA,NA,9,NA,NA
33376,0,0,"","HILIC",NA,NA,2590143.33333333,NA,NA,33376,NA,NA,14
33383,0,0,"","HILIC",NA,NA,10252230,NA,NA,33383,NA,NA,13
33390,0,0,"","C2 & CE",10648170,851049.666666667,NA,33390,33392,NA,9,9,NA
33394,0,0,"","C2 & CE",6533610,1134476,NA,33394,33395,NA,10,10,NA
33398,0,0,"","CE",NA,1158715,NA,NA,33398,NA,NA,6,NA
33401,0,0,"","CE & HILIC",NA,1228275,11728810,NA,33401,33402,NA,7,14
33406,0,0,"","HILIC",NA,NA,2484945,NA,NA,33406,NA,NA,13
33423,0,0,"","HILIC",NA,NA,3051113.33333333,NA,NA,33423,NA,NA,12
33437,0,0,"","C2 & CE & HILIC",1996375,743096.5,285258,33436,33437,33438,16,6,19
33447,0,0,"","C2 & CE",19460633.3333333,1432113.33333333,NA,33447,33447,NA,9,9,NA
33450,0,0,"","CE",NA,626850.666666667,NA,NA,33450,NA,NA,15,NA
33457,0,0,"","HILIC",NA,NA,7705416.66666667,NA,NA,33457,NA,NA,14
33462,0,0,"","CE",NA,1212126.66666667,NA,NA,33462,NA,NA,7,NA
33466,0,0,"","C2",10844896.6666667,NA,NA,33466,NA,NA,8,NA,NA
33471,0,0,"","HILIC",NA,NA,2650693.33333333,NA,NA,33471,NA,NA,12
33476,0,0,"","HILIC",NA,NA,5022756.66666667,NA,NA,33476,NA,NA,15
33484,0,0,"","C2",5836680,NA,NA,33484,NA,NA,9,NA,NA
33487,0,0,"","CE",NA,161323.3,NA,NA,33487,NA,NA,1,NA
33499,0,0,"","CE & HILIC",NA,141393,5871520,NA,33500,33499,NA,16,13
33504,0,0,"","C2",9569865,NA,NA,33504,NA,NA,8,NA,NA
33507,0,0,"","CE",NA,1065211,NA,NA,33507,NA,NA,8,NA
33519,0,0,"","C2 & CE & HILIC",4533565,627598,2655416.66666667,33519,33519,33518,19,17,14
33522,0,0,"","C2 & CE",8190980,1005360,NA,33522,33522,NA,10,10,NA
33534,0,0,"","CE",NA,602377.333333333,NA,NA,33534,NA,NA,11,NA
33537,0,0,"","C2 & CE & HILIC",12556110,473244,1796043.33333333,33537,33537,33539,10,13,12
33544,0,0,"","CE",NA,485945.7,NA,NA,33544,NA,NA,7,NA
33547,0,0,"","HILIC",NA,NA,13305800,NA,NA,33547,NA,NA,14
33551,0,0,"","HILIC",NA,NA,2272780,NA,NA,33551,NA,NA,17
33560,0,0,"","CE",NA,443722,NA,NA,33560,NA,NA,8,NA
33564,0,0,"","CE",NA,768678,NA,NA,33564,NA,NA,9,NA
33578,0,0,"","CE & HILIC",NA,399356.5,392333,NA,33579,33578,NA,7,11
33588,0,0,"","CE & HILIC",NA,403533.5,11449933.3333333,NA,33589,33587,NA,5,13
33603,0,0,"","CE",NA,920301.666666667,NA,NA,33603,NA,NA,6,NA
33610,0,0,"","C2 & CE",22016866.6666667,1694566.66666667,NA,33610,33610,NA,9,10,NA
33615,0,0,"","CE",NA,160290.5,NA,NA,33615,NA,NA,1,NA
33621,0,0,"","HILIC",NA,NA,6295103.33333333,NA,NA,33621,NA,NA,15
33626,0,0,"","HILIC",NA,NA,1612880,NA,NA,33627,NA,NA,13
33651,0,0,"","C2 & CE",17429433.3333333,1026628,NA,33651,33651,NA,9,10,NA
33654,0,0,"","C2 & CE",10574225,105173.4,NA,33654,33654,NA,8,20,NA
33658,0,0,"","CE",NA,451244.666666667,NA,NA,33658,NA,NA,7,NA
33663,0,0,"","HILIC",NA,NA,5680343.33333333,NA,NA,33663,NA,NA,14
33666,0,0,"","C2 & CE",6693870,509454,NA,33666,33667,NA,9,13,NA
33672,0,0,"","HILIC",NA,NA,3891606.66666667,NA,NA,33672,NA,NA,13
33682,0,0,"","CE",NA,168430,NA,NA,33682,NA,NA,20,NA
33689,0,0,"","C2 & CE",4143180,911874,NA,33689,33687,NA,11,9,NA
33693,0,0,"","HILIC",NA,NA,14188266.6666667,NA,NA,33693,NA,NA,15
33699,0,0,"","HILIC",NA,NA,764425.5,NA,NA,33699,NA,NA,12
33703,0,0,"","HILIC",NA,NA,2269990,NA,NA,33703,NA,NA,13
33709,0,0,"","CE",NA,541794.666666667,NA,NA,33709,NA,NA,9,NA
33719,0,0,"","HILIC",NA,NA,370608,NA,NA,33719,NA,NA,10
33725,0,0,"","C2 & CE",3195715,242058,NA,33725,33725,NA,7,17,NA
33732,0,0,"","CE",NA,168824.366666667,NA,NA,33732,NA,NA,15,NA
33733,0,0,"","C2",3923925,NA,NA,33733,NA,NA,11,NA,NA
33737,0,0,"","C2 & CE",8741993.33333333,317116.5,NA,33737,33737,NA,10,17,NA
33742,0,0,"","CE",NA,455294.5,NA,NA,33742,NA,NA,14,NA
33749,0,0,"","CE & HILIC",NA,132540,10336993.3333333,NA,33749,33749,NA,16,14
33752,0,0,"","CE",NA,413853.5,NA,NA,33752,NA,NA,8,NA
33754,0,0,"","CE",NA,943983.5,NA,NA,33754,NA,NA,11,NA
33756,0,0,"","C2 & CE",19455900,1293476,NA,33757,33756,NA,9,10,NA
33761,0,0,"","C2 & CE",3419706.66666667,371183.666666667,NA,33760,33762,NA,3,17,NA
33767,0,0,"","HILIC",NA,NA,7063343.33333333,NA,NA,33767,NA,NA,16
33790,0,0,"","CE & HILIC",NA,350318,3592913.33333333,NA,33791,33789,NA,8,13
33803,0,0,"","CE",NA,258390.55,NA,NA,33803,NA,NA,5,NA
33807,0,0,"","HILIC",NA,NA,3698816.66666667,NA,NA,33807,NA,NA,15
33812,0,0,"","C2 & CE",16571300,1200883.66666667,NA,33813,33812,NA,9,10,NA
33818,0,0,"","CE",NA,369447.8,NA,NA,33818,NA,NA,9,NA
33830,0,0,"","CE",NA,563020.5,NA,NA,33830,NA,NA,8,NA
33834,0,0,"","CE & HILIC",NA,255406.5,1530203.33333333,NA,33834,33834,NA,13,13
33838,0,0,"","HILIC",NA,NA,12834233.3333333,NA,NA,33838,NA,NA,15
33842,0,0,"","HILIC",NA,NA,3501203.33333333,NA,NA,33842,NA,NA,17
33851,0,0,"","C2",3776530,NA,NA,33851,NA,NA,11,NA,NA
33854,0,0,"","CE",NA,666731.666666667,NA,NA,33854,NA,NA,11,NA
33878,0,0,"","HILIC",NA,NA,2302253.33333333,NA,NA,33878,NA,NA,13
33881,0,0,"","HILIC",NA,NA,1553316,NA,NA,33881,NA,NA,14
33886,0,0,"","HILIC",NA,NA,770157.5,NA,NA,33886,NA,NA,18
33901,0,0,"","C2 & CE",39542533.3333333,1339263.33333333,NA,33902,33901,NA,10,12,NA
